"text","place_lat","place_lon"
"@Nashgrier WILL YOU PLEASE BE MY 2/12?? 

EVERYONE CHECK HIS FIRST PRANK VIDEO OUT!!!! ‚ù§Ô∏èhttp://t.co/qGJuo948gW
#NashsNewVideo 

Xx75",45.188407,-68.984705
"Like he studied this nigga every move.",31.1688935,-100.0768885
"hair dying round 2",42.837309,-71.1600205
"Stevie franchise ""@RTGIFS: Who did it better? Francis or Jordan? http://t.co/nId8RrqsCH""",30.3233457,-97.75472415
"I want oomf....he would be the perf darkskin for me but he playing and I been stop playing those kid games",42.31269075,-85.629048
"@Nashgrier YOU HAVE TO WATCH 
#NashsNewVideo Ì†ΩÌ±á
‚ú® ""DOG PERMIT PRANK"" ‚ú®
 Ì†ΩÌ±â http://t.co/0xztZsjfob Ì†ΩÌ±à
GIVE IT THUMBS UP AND SUSCRIBE‚ùï‚ùó
X343",33.9481237,-84.53213255
"Uggghhhh man I can't believe I'm gonna do this but gonna be in castroville working out with the Marines Ì†ΩÌ∏≠Ì†ΩÌ≤îÌ†ΩÌ±å‚úä",29.417501,-98.5406515
"I'm eating cold soup out of the can and wearing a hat I found on the tube in London. I look homeless.",34.0207895,-118.4119065
"@GeneralHospital Ok I'm so sick of Alexis! She's gotten on my last nerve! Not likin her much lately. U go Jake! Kick Carlos' ass! #teamcarly",42.3527865,-83.099288
"If I don't mention this stuff, who will? :D http://t.co/C9vZO7Auwg",36.3194862,-119.3195263
"Girl you've got a body like a benz...",35.1704985,-79.860995
"@LetsGetItRoo need to call me",34.05734805,-117.31987095
"@jaxreinken is love @jaxreinken is life",33.1501395,-96.8352488
"@OsricChau my perfect band would be Dean as lead vocals, Crowley on drums, Sam on lead guitar, Kevin on cello or bass guitar, Cas on piano",38.8051145,-77.2369685
"Happy to learn $1 from each of the tickets at this Trans-Siberian Orchestra show are benefiting @FeedingSFL! Even more excited for the show!",26.1566187,-80.2948926
"@Alfredo_515 @cassidyyy96 miss you guys! Ì†ΩÌ≤ñ",29.417501,-98.5406515
"Syd's being really irrelevant rn.",46.25850035,-119.9081368
"@SinGrams20_ you and me both...",35.209059,-80.8467855
"@imlaughingwithu I hope@it rains when I get there. I love rain when I don't have to walk to campus in it. ‚ù§Ô∏è",33.13874155,-117.16681665
"@TotATLarious @joeymcintyre @jordanknight She was annoying though lol!!",39.8877485,-74.9096475
"thinking about taking a road trip to NOLA next weekend w/slg Ì†ΩÌ∏å",30.45910005,-91.0907995
"i say i want to get a boat and my brother says ""a cruise ship?"" .... um i feel like thats slightly out of my price range lol",28.0768615,-82.43236095
"Stoops could learn a thing or two from Gundy",36.1296889,-97.08020475
"@_farahhh twitter cheers Ì†ºÌΩª",36.8025415,-76.06994605
"""@DunDunItAll850: Nah. RT @Chocolate_Liv: Does UPS deliver on Saturdays??"" it's extra",30.4762155,-84.266174
"#L√îL My mom tossed my some peach rings and said here ya go Bubba #Lou√≠√©",33.17873625,-96.508929
"This is my jam: The Humpty Dance by Digital Underground on MC Lyte Radio ‚ô´ #iHeartRadio #NowPlaying http://www.ihea http://t.co/ZPDVf32jG5",36.2491245,-115.133373
"@John_Football12 johns turning up Ì†ΩÌ∏Ç",40.15452625,-79.54218155
"It all goes down tonight from 730p-1030p! When you this ad, Buy One Admission... Get Your Friend in‚Ä¶ http://t.co/b1OkRlADdQ",47.176459,-122.284264
"@ChipKellysBalls oh hi",41.1179365,-77.604684
"@johnnyo217 @OnTheRoadWithU2 @u2girl1966 @Palladia Streets for me. #surreal Live &amp; in person is the ultimate experience!",47.827993,-122.3001458
"@MacWitDehCheese YOUR SMOKING YOU BITCH?",42.636248,-71.326858
"@AllAboutMiMi_ in, my fault",38.89860285,-77.0143985
"@MuzzledYote I don‚Äôt think it‚Äôs all of them. I saw that before but it‚Äôs like season 2 and 3. Unless they changed it.",35.4828435,-97.552161
"But smh i might just get him a blunt fuck it! Ì†ΩÌ≤Å",35.54260355,-86.53437355
"Can we just fast forward to December 23rd at 11:45am please??",41.500753,-72.757385
"@julia_strick @agrewal95 @Salsa_Nacho @IsaiahAustin anyone down to chill i am bored",31.1688935,-100.0768885
"Not even the type to purp but im in the streets if niggas tryna see me.",38.8051145,-77.2369685
"@tamicann we'd love to send you some freshly roasted Seattle coffee.  Just let me know where to send a Bean Box and we'll make it happen.",47.6149382,-122.3306024
"Ì†ΩÌ±ãÌ†ΩÌ±ã babe @Usher",33.76721745,-84.433106
"‚Äú@gibbygibson21: @claraa_bg QUIT RETWEETING FOOD PORN!!!!‚Äù That food looks so goodÌ†ΩÌπÜÌ†ΩÌπåÌ†ΩÌ∏Ç",41.400245,-82.215119
"@sutterink loved SOA, but wanted to know how much time was supposed to elapse between Taras death n Jax death? Thanks!",42.9659035,-78.871178
"@xopinkpistol_ nah my b I didn't Ì†ΩÌ∏©",40.734494,-74.184848
"Check out the Hobbit this weekend! RT""@CafeHobbit: Enjoy delicious Dogfish Head brews this weekend! http://t.co/ehawMIjA6d""",29.8384948,-95.4464865
"She wannit I can tell she want it",28.2993704,-81.4023468
"@ me next time Ì†ΩÌ∏è",40.6098335,-74.280358
"Dillon just dipped bacon in my coke and then poured syrup on it.. Think he's pregnant.",38.0709305,-78.903355
"That's fucked up yo",42.9944585,-83.7256099
"You think I'm finna give you a FREE baconator ?!?! Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ≤ÄÌ†ΩÌ¥´‚úå",42.746617,-75.770041
"I COME IN THE CLUB SHAKIN MY DREADS, THROWIN DEEZ BOWS AND BUSSIN DEEZ HEADZ",33.5528626,-112.1246767
"Im bou call everybody and hangup Ì†ΩÌ∏Ç",37.822244,-85.7682405
"Who wants a slice! http://t.co/ksroTICIyI",41.6353555,-81.4701035
"On a scale of 1-irritated like a mf I'm irritated like a mf",35.9824705,-83.9638415
"No, neighbors, now is NOT a good time to launch mass amounts of fireworks. Please stop",35.9824705,-83.9638415
"@ABC @byronpitts can I ask why the fact that those men were committing or did just committed a crime wasn't discussed? That is a factor.",40.0516365,-75.6444395
"More party @ Grand Hyatt New York http://t.co/okBLPI9xQY",40.780709,-73.9685415
"@raegancummisky Aspen has Minnie  mouse sheets tooÌ†ΩÌ∏Ç. #stalkingyou",36.30425045,-95.60206645
"""Udderly"" amazed http://t.co/4cHiOwkNJS",37.822244,-85.7682405
"@BadgerWBB every local girl should attend free of charge every game",37.39685295,-122.0814425
"Baby you ain't worth the whiskey",35.1748235,-79.8667639
"Don't treat me like them other girls .",34.7191541,-82.2778465
"@JLAden12 @CHomer96 @TheBeastKai bro accidents happen I corrected myself",39.7393005,-89.2665075
"Luke babbitt is guarding lebron james.",41.30783085,-81.743506
"You don't fuck with us we don't fuck with yall its no different over on this side",39.457639,-87.382054
"Ramen, green tea. cool jazz, and my pillow. What does this mean?... FINALS ARE OVER. #peaceout #initiatehibernation",37.980826,-121.3004253
"I need a fucking friend",38.7578375,-90.6006005
"@CodiCarlson not sweet at all",44.1454475,-120.5834015
"he he he ‚Äì Another Like You by Hayes Carll, from #SoundHound http://t.co/LiA75VdYUg",30.20607895,-92.0611765
"@TheSeaonion thank you good sir",42.3145763,-87.8648875
"Tasha was like ""you dont miss him?"" I was like ""hell na I cut niggas off &amp; I dont give a single fuck"" lol #heartlessbitch",42.47394745,-96.39715
"Saying goodbye to my babycakes Ì†ΩÌ∏¢Ì†ΩÌ≤î http://t.co/0XykIbIiB2",43.534199,-80.240128
"I don't think my parents get it. Ì†ΩÌ∏î",40.6030705,-111.992317
"If u tellin me ur soul doesn't turn black and cry when this song comes on then u are a liar http://t.co/86s6NKaiqs",43.598033,-116.238001
"‚Äú@DjKidd_: Catch me &amp; @TheDjTwalk @ #SlumpedOverPt1 Ì†ΩÌ∏à http://t.co/gMX1f69Anv‚ÄùÌ†ºÌæ•",32.8198585,-96.7617535
"What I don't get is why tf it matters if her tweet was about you or not.",34.149352,-77.90748875
"@couurtney_lynn brandyyyy",37.2691755,-119.3066075
"when you have finals so you can't go with your mom to stay at the hotel looking at the Eiffel Tower in Paris ): http://t.co/NosPAHxmQ3",33.5528626,-112.1246767
"Oh my no text back",27.904263,-82.77283
"Rounding out the workweek with a couple emails, a glass of vino with the oh-so-cute staff of bin941.‚Ä¶ http://t.co/IDNnMo4KpF",49.2576391,-123.12361
"#flashbackfriday Missing Colorado right now Ì†ΩÌ∏©Ì†ΩÌ∑ª http://t.co/Tab2XRW4rT",37.090301,-76.5078085
"EYY V BEACH GETTIN IT TONIGHT http://t.co/a5amlTvBsv",36.8025415,-76.06994605
"THIS IS FREAKIN AMAZING #LIVESOS ‚ù§Ô∏è",42.3136695,-71.0887545
"@bonnyweelassie learnin thru music. Julie Fowlis is great. Here is the lyrics link.http://t.co/Sy6suoTbhs",32.6782075,-83.1738665
"Sucks that some of the people i grew up with in my childhood i barely talk to anymore",40.572376,-74.153947
"I tend to be nicer when I'm sick. Ì†ΩÌ∏≥",39.5271365,-85.7729815
"@MeltonBurke absolutely",41.4485053,-82.0193025
"Paparazzi caught us takin a selfie. #merrychristmas @ Rockefeller Center http://t.co/tcLkvtFkp5",40.780709,-73.9685415
"Rainy daze in LA http://t.co/NEkFfOq3RE",33.8546691,-118.3773131
"‚Äú@HunterHaley42: In bed at 8:05pm on a Friday night..‚Äù",45.00118,-86.2705535
"Wall = new starting point guard for this years eastern conference all star team",39.05898,-77.0661695
"@radhs_ko @thruthetrees11 Thought the first round was close but no doubts about the UD.",45.7974457,-108.5629739
"@sorryimtorii thanks Ì†ΩÌ∏ÅÌ†ΩÌ∏Å",38.68316,-76.5536145
"Xbox",33.76721745,-84.433106
"ur so cute lmaoÌ†ΩÌπä",42.687312,-82.734351
"@jaydacaroline3 @paaigeclarke Aw cute idea",40.2486455,-111.671789
"@CenturyLink r u seriously calling to solicit on Fri at 8p?  That makes 3 times this wk.  Resolving to switch providers",27.698682,-83.804475
"Imma need us queer males to do better dammit.",40.780709,-73.9685415
"Sister Jodie visiting her favorite brother and the 305. @ Tap 79 http://t.co/NQWQyM0YxZ",25.7823537,-80.2333285
"Last words goes to @JohnCena!!!  #Smackdown",32.571032,-89.876449
"you‚Äôre really cute and its ruining my life because i think about kissing you all the time",42.170104,-87.94623475
"My fav girlsÌ†ΩÌ≤ã http://t.co/J6KibkfjOB",33.69254185,-117.9987325
"I want some fucking money...

Like lots of it.",36.090397,-79.8573635
"@Theo17100 nice thick load, wish my lips had been wrapped around his knob!",45.26912935,-75.313478
"@vikingsrule185  hey Bill, you're a Vikings fan? Here's their new stadium !! http://t.co/nqQvDwpTjJ",44.7726875,-93.2759196
"So I'd be pretty happy if the Drake &amp; Josh Christmas movie came on. Ì†ΩÌ∏äÌ†ºÌæÖ",47.306631,-122.20538575
"@Letterbomber Thank you. Not a big fan of Revere, but given their cirumstances, they may not be able to spend $10M+ on all remaining needs",41.83358445,-87.732013
"Come home to still find new things.....Pastel Vasco, basque cake with ice milk! #fatkidproblems @‚Ä¶ http://t.co/bHp0FPMC2l",38.89860285,-77.0143985
"Who wants to buy a sewing machine",41.275721,-96.053431
"18,000 customers with no power. Most of them in the Los Feliz area. Thank God our building still has power. #StormWatch #LosAngeles",34.0207895,-118.4119065
"We Ì†ΩÌ≤ó mount hockey @ Smithfield Municipal Ice Rink http://t.co/pkCbymMthz",41.8882115,-71.55218835
"I don't need friends but I do need weed",44.001227,-71.566171
"Oh how it sucks to be me rn.",32.8100122,-117.10498915
"Wow Anthony Davis is good",41.49684735,-82.017594
"I'm at @Disneyland in Anaheim, CA https://t.co/GucKajiuoF http://t.co/y1g95ksCI1",33.842863,-117.851089
"My phone so hard headed",35.926591,-89.901207
"Today $100 can't even buy you $20",33.9289335,-118.063704
"I'm at Goofy's Sky School - @disneyland in Anaheim, CA https://t.co/65R2H4se3S http://t.co/YPdDtVeSWW",33.842863,-117.851089
"My new favorite word is Exquisite",36.7632155,-76.2958955
"2 hours till doors!! Uptown Uptempo w djedwardshouse tonight! LADIES FREE ALL NIGHT and $100 bottle‚Ä¶ http://t.co/GGwL5537o4",35.209059,-80.8467855
"Sonoco: Account Manager - NorthEast (New York Region) (#NewYorkCity, NY) http://t.co/wvyz0hqNqq #Sales #Job #Jobs #TweetMyJobs",40.780709,-73.9685415
"@NHL Nice non call on the high stick on Parenteau. Your league is a fucking JOKE.",45.248224,-75.8001415
"@Autumnmoonstar2 @Imaginedragons YOU ARE NOT MY SISTER!!! THOSE MARSHMALLOWS ARE LIFE!!!",41.01594,-80.657593
"You don't have to believe it, but I think about you every day",44.900802,-89.5694915
"Paint it black Ì†ºÌºö",33.4057545,-111.7375657
"Maybe something to drink maybe something to smoke",44.5222743,-78.817061
"Very good! Nice piney note and very smooth and refreshing. - Drinking an Overbite IPA @ The Towne Tavern - http://t.co/yKtfyOBiLz",40.97579345,-76.900134
"You gotta be strong sometimes even when you hurting yoself in the process",39.758329,-94.82768645
"What's trivia crack?",38.612106,-90.1126545
"I'll never love again .",32.6782075,-83.1738665
"#Nursing #Job in #Plano, TX: Registered Nurse Interventional Radiology at Baylor Health Care System http://t.co/765q8CoxX1 #Jobs",33.06124745,-96.7349005
"Finna Watch Every Scary Movie on Netflix . Im Finna be Up and Bored all Damn Night .",39.1000485,-94.6154637
"@sexuaIfreak both please",37.91855175,-122.30220815
"Holy crap I just saw the @NBCChicagoPD fall finale. WOW! That sucks!!!",32.70185,-97.1356375
"‚Äú@ESPNNBA: Take a look at the similarities between Kobe and MJ: http://t.co/ftPTOR3J1w‚Äù @TBatesy34 @CeejayStocking crazy",42.0763675,-71.4702855
"Im 5 knots away from cutting this shit Ì†ΩÌ∏© http://t.co/e8mbCExexI",40.8503475,-73.8494415
"@DreQTheGreat man me too thanks man",33.92382235,-118.304659
"You'll Never No How A Nigga Mind Be Running.",29.8384948,-95.4464865
"@mz_lexid20 Fuck goin dwn there! Just drive through Jollick Manor! Hahaha",40.1662525,-80.2680565
"@wait_time_out LMAO YOU GUYS ARE AMAZING",43.629311,-79.2725695
"@rebeccawoodfine you better come to new york asap!:)",40.780709,-73.9685415
"Trust takes a long time to gain very easy to loose.",31.1688935,-100.0768885
"@phatmandee I don't, but am trying to build a network of activists so hook us up! Great to hear from you xoxo",41.83358445,-87.732013
"Not tonight -Lil Kim",34.0207895,-118.4119065
"Major power loss in downtown JC???#nopower #stoneage",40.7180015,-74.06666295
"Really nigga http://t.co/1dT8P2UTS6",39.18563905,-76.634125
"girls like u will never know",29.28981215,-81.0963155
"This boys game is about to get ugly. 24-8 in the second Red Springs up",34.8098615,-79.1710415
"@StAy_HuRT @Air_Riin Lmaoo he hurt Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç",39.9946835,-82.98577205
"@FaZeDirty who's you Best friend?",30.4762155,-84.266174
"@itsraeleigh no ing cause u just couldn't sing",35.222301,-97.4451735
"@good_MARIAjuana cause you're one of a kind.",41.1179365,-77.604684
"@BangInterro yeah my friends tell me that there cells die off soon as they get to my house. lol love it.",27.698682,-83.804475
"#NashsNewVideo 
Ì†ΩÌ∫®Ì†ºÌæÄ‚ö†Ô∏èÌ†ºÌæÄ
#NashNewVideo 
Ì†ºÌæÄ
GO CHECK IT OUT
Don't forget to give it a BIG Ì†ΩÌ±ç's up!
&amp; SUBSCRIBE
@Nashgrier 
 http://t.co/pOccKCO4FL",44.2125075,-100.247165
"@Ladyk_Haha what about me girl?!!! lol",30.3233457,-97.75472415
"‚Äú@9GAGDaiIy: finals: the girl
me: the cat https://t.co/hYvSZGCXVo‚Äù @abbystrasser",37.19028135,-94.461461
"Back from Art Basel Miami &amp; straight into the routine... Go Habs Go!!! #GOHABSGO #montreal #mtl #habs‚Ä¶ http://t.co/CLxiuxmz3i",45.5578305,-73.723025
"@HerculesHandy Thank you Ì†ΩÌ∏äÌ†ΩÌ≤ï",49.111519,-122.8184859
"Just posted a photo @ Japan (Epcot) http://t.co/DzlIQC0m1P",27.698682,-83.804475
"How can people be so blind.",34.05734805,-117.31987095
"LOL hahaha good promos by both @JohnCena and @WWERollins. #SmackDown",34.68582675,-118.1632765
"Iont Beat Around The Bush For NOBODY ' I Always Keep It Ì†ΩÌ≤Ø",40.0048655,-75.117998
"Why won't my movie load Ì†ΩÌ∏©",40.6787035,-111.997441
"Also, this happened. http://t.co/LSMuXKCc6b",40.572376,-74.153947
"‚Äú@DlSNEYQUOTE: This little girl is living my dream http://t.co/3ETbgwCF36‚Äù what the heck Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç",34.1081607,-117.4626981
"She's the reason I can't trust anyone anymore.",42.3435889,-122.8689885
"Wow RT @Stfu_BITCH: Wow RT @TheeRealBoobie: Wow RT @PrettyLabels: Wow RT @imjustShanneka: Wow.",36.199979,-86.791549
"@emilyfleshhh ik we finna get crunk",41.51866655,-88.21638275
"@mailbox_16 how even",45.8590575,-122.82493535
"Dear #GOP, who is the racist corporate interest behind the ""white"" potato rider in the #OmnibusBill #CRomnibus #Corruption",34.073344,-84.28019445
"@capucine_rose Oooh! Now THAT I've gotta try! @Charbroil #12DaysofGrilling",37.0508965,-76.362276
"@kaslogann priorities Ì†ΩÌ∏Ç",42.599418,-76.17692
"Awesome night seeing EDX at @sutra @edxmusic Ì†ΩÌπå #edx #OC #sutralounge #swiss #livingthedream @ Sutra‚Ä¶ http://t.co/0zuVwz4lUZ",33.6636085,-117.9056455
"I'm coming to Boston PressPlay http://t.co/6KpvSZ6V6o",41.1179365,-77.604684
"@LouisVecchio @BiffTannen55 
Louis! Hay buddy. Pic for you. Happy holidays brother. http://t.co/j1BrnA6Uv3",35.3090465,-98.71699
"@havani__ DEAAALLLL",47.176459,-122.284264
"I'm at The Music Hall at Fair Park for A Christmas Story in Dallas, TX https://t.co/J7G5DlDlN3",32.8198585,-96.7617535
"GOOSEEEEE",42.57507,-83.2658495
"The birthday boy. Ì†ºÌæâÌ†ºÌæÅÌ†ºÌæÇ @ Texas de Brazil - Buffalo http://t.co/3aXYCu9wTw",42.9072065,-78.74839885
"""@UrbanEngIish: All Mariah Carey wants for Christmas is her voice back http://t.co/CgWoPhKjOe"" @_lovebrianna_ Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç",41.6796555,-86.290863
"@ThomasMulcair ITS ALL CRAZY... said the chief operator... Mr. no plan B... No #Environmental Protection #cdnpoli  
http://t.co/bheZmJETXK",48.8460845,-123.6694535
"I need to go Christmas shopping soooo bad",33.6311395,-80.926628
"What my night consists of...‚ù§Ô∏èÌ†ΩÌ±ë http://t.co/A02UOy6VzL",29.417501,-98.5406515
"@GottiVictoria if your a friend of Big Ang...then your a friend of mine.",35.9824705,-83.9638415
"#DragonAge slumber party is go :D http://t.co/XXBsvyZNQd",34.0207895,-118.4119065
"@Bozinger_Bonnas you know how it is bro you livin on your own for so long. Life is hard it's hard to see ppl getting shit handed.",42.680832,-79.027736
"turnaround backhander by Nyquist 2-2 #FlaPanthers",41.83358445,-87.732013
"Selfie Fridays ‚ò∫Ô∏èÌ†ΩÌ≤ï http://t.co/ERn1XxyYH9",41.8037495,-71.35607685
"Got the dub today Ì†ºÌøÄÌ†ΩÌ±å",29.668301,-95.15893585
"Time to be mature and start sending out Christmas cards. Just gonna be a selfie of me.",41.6353555,-81.4701035
"Come on orange http://t.co/6EW94Eu37K",30.379332,-94.1851105
"when you and your sad friends get together for the holidays http://t.co/T3xgeO9rJl",43.088339,-77.4179607
"Walmart in the middle of Chattanooga: cops everywhere, creepy stalker boys, and children hiding in the big bucket of candy near the front",35.8305215,-85.9785995
"@TCGotTalent top 3 : #CS #AJ #KD (order of appearance)",37.822244,-85.7682405
"how they be treatin these corny ass rappers and goofballs in general http://t.co/F23z4VzjgK",38.561716,-121.469664
"Supporting #3 ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è http://t.co/hYXda6mJ1c",41.97652795,-91.68285425
"snapchat update is dope",34.0352975,-118.159729
"my absolute heart ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è http://t.co/NmRXyAy02t",30.937336,-91.4010085
"@paintbranch1398 @GeorgeSchroeder For that matter, where were Cosby's accuser back when his popularity rating was 3-4 times what it is now?",40.76580515,-111.91702575
"All that I do for you and I don't get any acknowledgment. Really sucks.",33.6311395,-80.926628
"@AuthorKarma ""It was that melancholy week between the holidays"" TAKE THE MONEY: Romantic Suspense in Costa Rica   Amazon Kindle",39.457639,-87.382054
"NYQUIST WHAT A GOAL",42.5848776,-82.91457605
"@WillParchman Finals week bruh",34.0207895,-118.4119065
"Just sent @EverGreene93 a snap of me with a kiss face suggesting we get manicures. I've reached a new level of white girl. Ì†ΩÌ≤ãÌ†ΩÌ≤Ö",40.736985,-74.2679795
"@sakuraYEM done! http://t.co/HobmRrOJNu",40.7770103,-73.987007
"Greatest uncle ever! @matt1ton210 is spontaneously hanging with the kids tonight so we can go out. #christmasshopping",29.417501,-98.5406515
"I wish I was at the game Ì†ΩÌ∏¢Ì†ΩÌ∏¢",35.84742,-86.40961
"pierres always trynna set me up with his friends lmao like for wha",31.0793065,-97.75384
"@iank12 well now you can't.",41.6473534,-91.5370622
"@seth_rosenthal good dog",33.76721745,-84.433106
"Niceee-Quist",42.31473205,-83.2135571
"@_drree I ain't it's direct they know who they are Ì†ΩÌ∏å",33.865068,-84.68388525
"excuse me robin what http://t.co/6wPl3NZ5OO",29.8384948,-95.4464865
"MY MOM GOT ME CLARKS http://t.co/BZgsQ6ZDEK",37.822244,-85.7682405
"hour and a half left Ì†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ¥´",39.7795625,-86.1429225
"Bartender tell me this is Polish beer. I wanted to slap her. #CzechBeer http://t.co/yzWDG0hcya",39.7757195,-86.149392
"@abx09 more strippers for me http://t.co/d2opkN57Hr",40.6786435,-73.4505165
"@TessAnzly damn it Tessa Ì†ΩÌ∏Ç I was hoping that would get over looked lmao",45.3611835,-122.837661
"This cash is all I need to focus on rn",42.509768,-82.9359155
"OHMYGOSHIALMOSTDIED Ì†ΩÌ∏ÅÌ†ΩÌ∏≠Ì†ΩÌ∏ñ",43.598033,-116.238001
"Holiday gathering... (@ Dave &amp; Buster's in Houston, TX) https://t.co/YBWZNkeUjf",29.8384948,-95.4464865
"Shaddup meat",33.76721745,-84.433106
"Time for some AW!!",32.3364124,-90.321127
"-@ulalaunch @NatReconOfc @30thSpaceWing Is Steve Aged or Marty Malinowski doing  commentary? Move over @NASA they're the BEST!  #SpaceTweeps",32.342708,-111.032309
"@1035TheBEAT when is @TheRealOMGGirlz coming on Ì†ΩÌ∏©Ì†ΩÌ∏ï",42.1713474,-72.5702365
"@Chet_Sket i ship us",39.52062,-87.143292
"@arrjay10 I'm positive but don't be sad if I make you look stupid Ì†ΩÌ∏•",27.7603115,-98.2393285
"""@dyneahvaldez: It's abt to be another month and Deeon is still gonna be grounded Ì†ΩÌ∏ëÌ†ΩÌ¥´"" RFT THIS IS RIDICULOUS",31.5263975,-110.33365035
"@Nashgrier WILL YOU PLEASE BE MY 2/12?? 

EVERYONE CHECK HIS FIRST PRANK VIDEO OUT!!!! ‚ù§Ô∏èhttp://t.co/qGJuo948gW
#NashsNewVideo 

Xx76",45.188407,-68.984705
"Bak dat ass up...",38.0709305,-78.903355
"I used to love Seth Rollins but now he just pisses my life off Ì†ΩÌ∏í",39.7795625,-86.1429225
"My Mom Int Shit Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç",40.1053985,-85.67262725
"My eye is so red :(",38.8051145,-77.2369685
"Hard to believe Eric Dickerson isn't yet in College Football HOF. He belongs in list of Baugh, Layne, Walker, Campbell &amp; Singletary",29.8384948,-95.4464865
"@NonoLellis Arrasou! Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç",43.36888,-80.9843445
"REVINE WHEN U SEE IT Ì†ΩÌ∏úÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç http://t.co/dnGMr61v4j",32.595264,-96.9596635
"Best TV Show in 2014: Breaking Bad on Netflix",35.209059,-80.8467855
"I got the whole pak sold for the pak landed",41.1179365,-77.604684
"@BeautifyNina girl.......thats true thats true :( im sawry",34.0207895,-118.4119065
"I mean come on #teens there aren't jobs at Pitchfork, Spin, NME, and Rolling Stone for all of us.......................................",42.8832745,-87.896835
"I need tint Cuz I know people be seeing me live as fuck while I'm in the car",32.60415285,-96.8637945
"@KnuckleHeadzBox @VICIOUSortiz @dangerousdone @temoortiz1 @DiegoMagdaleno - Good luck.",29.8384948,-95.4464865
"Brow making Andy his B***h",39.736975,-82.596627
"My eyebrows&lt;&lt;&lt;&lt;&lt;&lt;",33.568099,-92.842212
"@Nashgrier video is way TOOO funny!! Go check it out for a good laugh:D http://t.co/dZ2qH6LBoa #NashsNewVideo #NashsNewVideo X3",41.0262045,-73.754737
"Maaan, I remember when I had an Easy Bake Oven ... I swore I was Paula Dean or Martha Stewart making them cookies! Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç",29.417501,-98.5406515
"... My bed for the rest of the night Ì†ΩÌ∏≠",40.9672465,-81.3968005
"@JoeHanson92 I bet the hawks win by however many points Jok scores. Now sit back n watch.",41.576534,-93.4963192
"Accident cleared in #Anaheim on 5 SB after Disneyland Dr #LAtraffic http://t.co/e2e6MWU0vk",33.842863,-117.851089
"Every time I see a girl in a expire beanie I think of @Jayelly12",27.9965945,-82.44269375
"Why do people continue to do things that they know hurt someone",42.0273255,-80.2524625
"who wants to do somethin w me cait and lexy?‚ò∫Ô∏è",33.28245035,-111.8808735
"Hating my mom for not letting me hang out with bae",36.6891433,-121.6412636
"@blayze63 TEBOW WHAT IS WRONG WITH YOU",41.4959395,-81.7054672
"‚Äú@ABC: White House: Pres. Obama supports legalization of recreational use of marijuana in DC: http://t.co/LfgZRTz1oK http://t.co/G39rhKhu4o‚Äù",25.6994485,-80.271087
"Is this the worlds first documented bad book review THE DAFFODIL AFFAIR? BRUTAL! #badbookreviews :) http://t.co/ABoUgh4Yi2",36.4154829,-105.58359155
"@_Jovon__ don't drink homie",42.39731535,-83.3733495
"""He best way 2 predict the future is 2 invent it"" @Mo_12_Sanu @G_Bernard25 @kzeit70 @Huey_85 @cboling60 @EmanLamur @ericwinston #LetsRoar",38.8051145,-77.2369685
"@davemeltzerWON Can I come?",35.8305215,-85.9785995
"""@Envysheit: @_SkylahVeli Ì†ΩÌ±èthanks"" lol",39.146386,-76.558131
"rope swing Ì†ºÌºÄ @ Wilder Ranch State Park http://t.co/BMwwHorSiR",37.2691755,-119.3066075
"My little brother took his girlfriend out aw omg Ì†ΩÌ∏≠",41.6833388,-88.10603015
